name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
LP56	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
LP54	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
LC61	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
LP45	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
LP44	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RF13	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RF12	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RF11	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
ZF01	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RF22	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RF21	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RF35	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RF34	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RF33	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RF32	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RF31	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
ZF03	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RC41	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RF42	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RF41	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RC32	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RC31	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RF52	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RF51	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RC22	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RC21	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RP31	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RP32	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RP33	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RP34	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RC53	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RC52	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RC51	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RP21	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RP22	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RC43	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RC42	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
ZP01	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RP11	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RC35	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RC34	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RC33	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RC25	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RC24	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RC12	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RC11	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RT44	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RT43	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RT42	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RT41	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RT34	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RT33	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RT31	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RT24	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RT23	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RT22	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RT21	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RT13	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RT11	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RF17	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RF16	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RF15	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RF14	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RF26	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RF24	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RT48	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RT47	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RT46	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RT45	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RT38	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RT37	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RT35	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RT28	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RT27	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RT26	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RT25	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RT18	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RT17	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RT15	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RP54	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RP56	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RC71	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RP44	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RP45	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RC61	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
LO44	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
LO43	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
LO42	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
LO41	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
LO34	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
LO32	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
LO31	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
LO24	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
LO23	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
LO22	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
LO21	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
LO14	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
LO12	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
LO11	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
LP53	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
LP52	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
LP51	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
ZP05	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
LP43	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
LP41	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RO41	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RO42	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RO43	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RO44	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RO31	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RO32	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RO34	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RO21	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RO22	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RO23	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RO24	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RO11	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RO12	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RO14	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RP51	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RP52	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RP53	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
ZP04	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RP41	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
RP43	MEGGRADAXIAL	T	0.0	200.0	Axial Gradiometer	1000.0	good	n/a
TRIGGER 001	MISC	V	0.0	200.0	Miscellaneous	1000.0	good	n/a
TRIGGER 002	MISC	V	0.0	200.0	Miscellaneous	1000.0	good	n/a
TRIGGER 003	MISC	V	0.0	200.0	Miscellaneous	1000.0	good	n/a
TRIGGER 004	MISC	V	0.0	200.0	Miscellaneous	1000.0	good	n/a
TRIGGER 005	MISC	V	0.0	200.0	Miscellaneous	1000.0	good	n/a
TRIGGER 006	MISC	V	0.0	200.0	Miscellaneous	1000.0	good	n/a
TRIGGER 007	MISC	V	0.0	200.0	Miscellaneous	1000.0	good	n/a
TRIGGER 008	MISC	V	0.0	200.0	Miscellaneous	1000.0	good	n/a
TRIGGER 009	MISC	V	0.0	200.0	Miscellaneous	1000.0	good	n/a
TRIGGER 010	MISC	V	0.0	200.0	Miscellaneous	1000.0	good	n/a
TRIGGER 011	MISC	V	0.0	200.0	Miscellaneous	1000.0	good	n/a
TRIGGER 012	MISC	V	0.0	200.0	Miscellaneous	1000.0	good	n/a
TRIGGER 013	MISC	V	0.0	200.0	Miscellaneous	1000.0	good	n/a
TRIGGER 014	MISC	V	0.0	200.0	Miscellaneous	1000.0	good	n/a
MISC 001	MISC	V	0.0	200.0	Miscellaneous	1000.0	good	n/a
MISC 002	MISC	V	0.0	200.0	Miscellaneous	1000.0	good	n/a
MISC 003	MISC	V	0.0	200.0	Miscellaneous	1000.0	good	n/a
MEG 218	MEGREFMAG	T	0.0	200.0	Magnetometer Reference	1000.0	good	n/a
MEG 219	MEGREFMAG	T	0.0	200.0	Magnetometer Reference	1000.0	good	n/a
MEG 220	MEGREFMAG	T	0.0	200.0	Magnetometer Reference	1000.0	good	n/a
MEG 221	MEGREFMAG	T	0.0	200.0	Magnetometer Reference	1000.0	good	n/a
MEG 222	MEGREFMAG	T	0.0	200.0	Magnetometer Reference	1000.0	good	n/a
MEG 223	MEGREFMAG	T	0.0	200.0	Magnetometer Reference	1000.0	good	n/a
MEG 224	MEGREFMAG	T	0.0	200.0	Magnetometer Reference	1000.0	good	n/a
MEG 225	MEGREFMAG	T	0.0	200.0	Magnetometer Reference	1000.0	good	n/a
MEG 226	MEGREFMAG	T	0.0	200.0	Magnetometer Reference	1000.0	good	n/a
